axon,slice,gratio,axon_diam,dist_centre
Axon8,slice_017,0.6518119560784248,9.929774646037371,12.650652170783331
Axon8,slice_018,0.6966286266936366,10.664109096405108,9.743457195595584
Axon8,slice_019,0.8128894873603938,14.707947587766103,17.24590066705751
Axon8,slice_020,0.7237381123871199,4.538978548645467,121.71560475891894
Axon9,slice_000,0.7481623850891899,12.859950977750795,305.5572805078627
Axon9,slice_001,0.6758280967118111,8.209632189242729,3.176325798643966
Axon9,slice_002,0.9180226980177956,8.532964833515422,10.685415661301526
Axon9,slice_003,0.7555487474186411,12.17988524840093,8.771488657762124
Axon9,slice_004,0.72069220711235,8.914193719862702,5.781354910260993
Axon9,slice_005,0.9484691724325032,5.773250397726354,304.00536094165653
Axon9,slice_006,0.8502890696824734,5.828922615271386,189.20654032961326
Axon9,slice_007,0.8786009214832092,5.8087314077344665,1.7768154256436095
Axon9,slice_008,0.7310044186812639,3.6860004964899855,22.458787627565226
Axon9,slice_009,0.7461263224546216,10.367396065953065,5.223245659092396
Axon9,slice_010,0.8436639138341907,2.7575168131340537,137.12414023424495
Axon9,slice_011,0.6102563397187706,8.431633066620673,9.842247880493293
Axon9,slice_012,0.67060179003687,9.560204399559783,19.21509807330948
Axon9,slice_013,0.6313794173543962,6.661442556622944,1.7880124189576743
Axon9,slice_014,0.6325948872369198,7.666579784386324,9.19352600940925
Axon10,slice_000,0.5833883880347837,8.784784158031767,308.5477962834953
Axon10,slice_001,0.6374354302923166,5.8415776732035285,10.82622239599236
Axon10,slice_002,0.6786571800559055,11.91804313081678,9.20781361643632
Axon10,slice_003,0.7080878467172841,12.98200320209608,4.562781977372527
Axon10,slice_004,0.8039968851029401,18.016267748893785,10.125448633580056
Axon10,slice_005,0.7866755611587948,2.6386353319312135,36.38050926917308
Axon10,slice_006,0.8037084534080994,11.12376493941792,14.473048177865671
Axon10,slice_007,0.8895909666414207,12.158640421071944,28.08985242319337
Axon10,slice_008,0.7608266828391754,9.799434753623563,15.389352585897912
Axon10,slice_009,0.7609641124103226,9.809942011302525,6.973424600809508
Axon10,slice_010,0.4580522412291373,4.440006870115515,197.09001668677433
Axon10,slice_011,0.7603072163942208,10.572363434045576,5.784852564214646
